,Rstart,L1,Rend,L2,delta L,T,random,Expo,Accept?
59,"[9, 25, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 14, 17, 30, 24, 23, 22, 26, 1, 16, 7, 18, 27, 10, 5, 11, 4]",1981.307583555,"[9, 25, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 24, 17, 30, 14, 23, 22, 26, 1, 16, 7, 18, 27, 10, 5, 11, 4]",1940.858669425,-40.44891413000005,11.053669543247702,--,--,Yes
60,"[9, 25, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 24, 17, 30, 14, 23, 22, 26, 1, 16, 7, 18, 27, 10, 5, 11, 4]",1940.858669425,"[8, 5, 12, 21, 11, 26, 29, 1, 6, 18, 22, 25, 10, 7, 4, 2, 19, 30, 17, 13, 15, 27, 24, 28, 9, 3, 16, 20, 14, 23]",2330.4492485279998,389.59057910299975,10.943132847815225,0.26387135974332987,0.000808544327798601,No
61,"[9, 25, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 24, 17, 30, 14, 23, 22, 26, 1, 16, 7, 18, 27, 10, 5, 11, 4]",1940.858669425,"[9, 25, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 24, 18, 30, 14, 23, 22, 26, 1, 16, 7, 17, 27, 10, 5, 11, 4]",1962.1302805349999,21.271611109999867,10.833701519337072,0.4128876544009987,0.6752357968704208,Yes
62,"[9, 25, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 24, 18, 30, 14, 23, 22, 26, 1, 16, 7, 17, 27, 10, 5, 11, 4]",1962.1302805349999,"[5, 4, 22, 3, 30, 25, 29, 13, 12, 20, 27, 17, 8, 15, 24, 18, 9, 14, 23, 16, 2, 28, 1, 7, 19, 21, 10, 6, 11, 26]",2272.402048248,310.27176771300014,10.725364504143702,0.03355859681575957,0.0030709845354469382,No
63,"[9, 25, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 24, 18, 30, 14, 23, 22, 26, 1, 16, 7, 17, 27, 10, 5, 11, 4]",1962.1302805349999,"[9, 25, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 24, 18, 30, 14, 23, 22, 26, 17, 16, 7, 1, 27, 10, 5, 11, 4]",1910.167718645,-51.96256188999996,10.618110859102265,--,--,Yes
64,"[9, 25, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 24, 18, 30, 14, 23, 22, 26, 17, 16, 7, 1, 27, 10, 5, 11, 4]",1910.167718645,"[9, 25, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 24, 18, 30, 14, 23, 17, 26, 22, 16, 7, 1, 27, 10, 5, 11, 4]",1966.246549845,56.07883119999997,10.511929750511241,0.7980220106936016,0.34405423523481876,No
65,"[9, 25, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 24, 18, 30, 14, 23, 22, 26, 17, 16, 7, 1, 27, 10, 5, 11, 4]",1910.167718645,"[9, 22, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 24, 18, 30, 14, 23, 25, 26, 17, 16, 7, 1, 27, 10, 5, 11, 4]",1943.6308094949998,33.463090849999844,10.406810453006129,0.35653748912769345,0.5256604310033907,Yes
66,"[9, 22, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 24, 18, 30, 14, 23, 25, 26, 17, 16, 7, 1, 27, 10, 5, 11, 4]",1943.6308094949998,"[25, 22, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 24, 18, 30, 14, 23, 9, 26, 17, 16, 7, 1, 27, 10, 5, 11, 4]",1939.9031204249998,-3.7276890699999967,10.302742348476068,--,--,Yes
67,"[25, 22, 6, 3, 13, 15, 29, 19, 20, 28, 2, 12, 8, 21, 24, 18, 30, 14, 23, 9, 26, 17, 16, 7, 1, 27, 10, 5, 11, 4]",1939.9031204249998,"[20, 14, 19, 27, 23, 3, 16, 10, 22, 2, 11, 24, 26, 8, 18, 17, 30, 25, 21, 28, 29, 15, 13, 7, 5, 12, 1, 6, 9, 4]",1974.8813882200002,34.97826779500042,10.199714924991307,0.35426812900817206,0.5036530921515462,Yes
68,"[20, 14, 19, 27, 23, 3, 16, 10, 22, 2, 11, 24, 26, 8, 18, 17, 30, 25, 21, 28, 29, 15, 13, 7, 5, 12, 1, 6, 9, 4]",1974.8813882200002,"[10, 27, 11, 13, 6, 24, 22, 25, 28, 4, 17, 2, 15, 30, 26, 19, 20, 21, 16, 7, 18, 14, 8, 12, 1, 3, 9, 5, 29, 23]",2429.14906591,454.2676776899998,10.097717775741394,0.9563719220428213,0.00012372704814262264,No
69,"[20, 14, 19, 27, 23, 3, 16, 10, 22, 2, 11, 24, 26, 8, 18, 17, 30, 25, 21, 28, 29, 15, 13, 7, 5, 12, 1, 6, 9, 4]",1974.8813882200002,"[20, 14, 19, 27, 23, 3, 16, 10, 22, 2, 11, 7, 26, 8, 18, 17, 30, 25, 21, 28, 29, 15, 13, 24, 5, 12, 1, 6, 9, 4]",2010.66616427,35.78477604999989,9.99674059798398,0.291571423818088,0.4887379264024654,Yes
70,"[20, 14, 19, 27, 23, 3, 16, 10, 22, 2, 11, 7, 26, 8, 18, 17, 30, 25, 21, 28, 29, 15, 13, 24, 5, 12, 1, 6, 9, 4]",2010.66616427,"[20, 14, 19, 27, 23, 3, 16, 10, 22, 2, 11, 7, 26, 8, 30, 17, 18, 25, 21, 28, 29, 15, 13, 24, 5, 12, 1, 6, 9, 4]",1968.8342418800003,-41.83192238999982,9.89677319200414,--,--,Yes
71,"[20, 14, 19, 27, 23, 3, 16, 10, 22, 2, 11, 7, 26, 8, 30, 17, 18, 25, 21, 28, 29, 15, 13, 24, 5, 12, 1, 6, 9, 4]",1968.8342418800003,"[15, 20, 8, 9, 5, 14, 18, 13, 30, 3, 24, 22, 12, 19, 1, 7, 16, 11, 26, 10, 29, 27, 25, 17, 21, 4, 6, 23, 28, 2]",2348.60402724,379.7697853599998,9.7978054600841,0.3034632115455669,0.00042982184889951534,No
72,"[20, 14, 19, 27, 23, 3, 16, 10, 22, 2, 11, 7, 26, 8, 30, 17, 18, 25, 21, 28, 29, 15, 13, 24, 5, 12, 1, 6, 9, 4]",1968.8342418800003,"[20, 14, 19, 27, 23, 3, 16, 10, 22, 2, 11, 7, 26, 8, 30, 1, 18, 25, 6, 28, 29, 12, 13, 24, 5, 15, 17, 21, 9, 4]",2138.08262258,169.24838069999987,9.699827405483259,0.38427192180057246,0.03050943107879647,No
73,"[20, 14, 19, 27, 23, 3, 16, 10, 22, 2, 11, 7, 26, 8, 30, 17, 18, 25, 21, 28, 29, 15, 13, 24, 5, 12, 1, 6, 9, 4]",1968.8342418800003,"[12, 28, 6, 20, 1, 17, 29, 23, 13, 4, 14, 16, 8, 25, 7, 3, 21, 26, 5, 18, 9, 2, 27, 15, 22, 10, 11, 19, 30, 24]",2345.65212754,376.8178856599998,9.602829131428425,0.7858387941165774,0.00039050890480166905,No
74,"[20, 14, 19, 27, 23, 3, 16, 10, 22, 2, 11, 7, 26, 8, 30, 17, 18, 25, 21, 28, 29, 15, 13, 24, 5, 12, 1, 6, 9, 4]",1968.8342418800003,"[20, 5, 19, 27, 23, 3, 16, 10, 22, 2, 11, 7, 26, 8, 30, 17, 18, 25, 21, 28, 29, 15, 13, 24, 14, 12, 1, 6, 9, 4]",1896.5308021530002,-72.30343972700007,9.50680084011414,--,--,Yes
75,"[20, 5, 19, 27, 23, 3, 16, 10, 22, 2, 11, 7, 26, 8, 30, 17, 18, 25, 21, 28, 29, 15, 13, 24, 14, 12, 1, 6, 9, 4]",1896.5308021530002,"[6, 5, 25, 27, 23, 3, 16, 10, 22, 2, 11, 7, 26, 8, 30, 17, 18, 19, 21, 28, 29, 15, 13, 24, 14, 12, 1, 20, 9, 4]",1876.0341317300001,-20.49667042300007,9.411732831713,--,--,Yes
76,"[6, 5, 25, 27, 23, 3, 16, 10, 22, 2, 11, 7, 26, 8, 30, 17, 18, 19, 21, 28, 29, 15, 13, 24, 14, 12, 1, 20, 9, 4]",1876.0341317300001,"[6, 5, 25, 27, 23, 3, 16, 1, 22, 2, 11, 7, 26, 8, 30, 17, 18, 19, 21, 28, 29, 15, 13, 24, 14, 12, 10, 20, 9, 4]",1953.323008545,77.28887681499987,9.317615503395869,0.32293557682731266,0.19033225284161429,No
77,"[6, 5, 25, 27, 23, 3, 16, 10, 22, 2, 11, 7, 26, 8, 30, 17, 18, 19, 21, 28, 29, 15, 13, 24, 14, 12, 1, 20, 9, 4]",1876.0341317300001,"[6, 5, 25, 27, 23, 3, 22, 10, 16, 2, 11, 7, 26, 8, 30, 17, 18, 19, 21, 28, 29, 15, 13, 24, 14, 12, 1, 20, 9, 4]",1873.92000776,-2.114123970000037,9.22443934836191,--,--,Yes
78,"[6, 5, 25, 27, 23, 3, 22, 10, 16, 2, 11, 7, 26, 8, 30, 17, 18, 19, 21, 28, 29, 15, 13, 24, 14, 12, 1, 20, 9, 4]",1873.92000776,"[6, 5, 25, 27, 23, 3, 22, 10, 16, 2, 11, 7, 26, 8, 30, 17, 14, 19, 21, 28, 29, 15, 13, 24, 18, 12, 1, 20, 9, 4]",2032.9984689399998,159.07846117999975,9.13219495487829,0.36893897077450855,0.030687367640298287,No
79,"[6, 5, 25, 27, 23, 3, 22, 10, 16, 2, 11, 7, 26, 8, 30, 17, 18, 19, 21, 28, 29, 15, 13, 24, 14, 12, 1, 20, 9, 4]",1873.92000776,"[6, 5, 25, 27, 23, 13, 22, 10, 16, 2, 11, 7, 26, 8, 30, 17, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 1, 20, 9, 4]",1905.6080923999998,31.688084639999715,9.040873005329507,0.08175519204126802,0.49609088988845496,Yes
80,"[6, 5, 25, 27, 23, 13, 22, 10, 16, 2, 11, 7, 26, 8, 30, 17, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 1, 20, 9, 4]",1905.6080923999998,"[29, 5, 25, 27, 23, 13, 22, 10, 16, 2, 11, 7, 26, 8, 30, 17, 18, 19, 21, 28, 6, 15, 3, 24, 14, 12, 1, 20, 9, 4]",2033.79392099,128.18582859000026,8.950464275276213,0.982512914417886,0.05702079779870482,No
81,"[6, 5, 25, 27, 23, 13, 22, 10, 16, 2, 11, 7, 26, 8, 30, 17, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 1, 20, 9, 4]",1905.6080923999998,"[16, 5, 25, 27, 23, 13, 22, 10, 6, 2, 11, 7, 26, 8, 30, 17, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 1, 20, 9, 4]",1944.27795216,38.669859760000236,8.86095963252345,0.9073856121628521,0.41777416687180347,No
82,"[6, 5, 25, 27, 23, 13, 22, 10, 16, 2, 11, 7, 26, 8, 30, 17, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 1, 20, 9, 4]",1905.6080923999998,"[6, 5, 25, 27, 23, 13, 7, 10, 16, 2, 11, 22, 26, 8, 30, 17, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 1, 20, 9, 4]",1886.06611965,-19.541972749999786,8.772350036198215,--,--,Yes
83,"[6, 5, 25, 27, 23, 13, 7, 10, 16, 2, 11, 22, 26, 8, 30, 17, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 1, 20, 9, 4]",1886.06611965,"[6, 5, 25, 27, 23, 13, 7, 17, 16, 2, 11, 22, 26, 8, 30, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 1, 20, 9, 4]",1907.5008480000001,21.434728350000114,8.684626535836234,0.4642304171179835,0.610409861944109,Yes
84,"[6, 5, 25, 27, 23, 13, 7, 17, 16, 2, 11, 22, 26, 8, 30, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 1, 20, 9, 4]",1907.5008480000001,"[6, 5, 25, 27, 23, 13, 7, 17, 1, 2, 11, 22, 26, 8, 30, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 20, 9, 4]",1977.8010319100001,70.30018390999999,8.597780270477871,0.1934304997418459,0.19489192893109553,Yes
85,"[6, 5, 25, 27, 23, 13, 7, 17, 1, 2, 11, 22, 26, 8, 30, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 20, 9, 4]",1977.8010319100001,"[6, 5, 25, 27, 23, 13, 7, 30, 1, 2, 11, 22, 26, 8, 17, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 20, 9, 4]",1942.198646382,-35.60238552800001,8.511802467773093,--,--,Yes
86,"[6, 5, 25, 27, 23, 13, 7, 30, 1, 2, 11, 22, 26, 8, 17, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 20, 9, 4]",1942.198646382,"[17, 10, 15, 21, 2, 4, 12, 11, 6, 26, 1, 23, 25, 14, 5, 8, 16, 3, 22, 28, 30, 13, 7, 29, 20, 9, 27, 18, 24, 19]",2260.48105171,318.28240532799987,8.426684443095361,0.06239016714467682,0.00052392863445584,No
87,"[6, 5, 25, 27, 23, 13, 7, 30, 1, 2, 11, 22, 26, 8, 17, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 20, 9, 4]",1942.198646382,"[6, 5, 25, 27, 23, 13, 7, 30, 1, 2, 11, 22, 26, 19, 17, 10, 18, 8, 21, 28, 29, 15, 3, 24, 14, 12, 16, 20, 9, 4]",2047.8295477519998,105.63090136999972,8.342417598664408,0.6383576391284397,0.0794695734634082,No
88,"[6, 5, 25, 27, 23, 13, 7, 30, 1, 2, 11, 22, 26, 8, 17, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 20, 9, 4]",1942.198646382,"[6, 5, 25, 27, 1, 13, 7, 30, 23, 2, 11, 22, 26, 8, 17, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 20, 9, 4]",1938.836773842,-3.3618725400001495,8.258993422677763,--,--,Yes
89,"[6, 5, 25, 27, 1, 13, 7, 30, 23, 2, 11, 22, 26, 8, 17, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 20, 9, 4]",1938.836773842,"[6, 5, 25, 27, 1, 13, 7, 30, 23, 2, 11, 9, 26, 8, 17, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 20, 22, 4]",1931.479372692,-7.357401149999987,8.176403488450985,--,--,Yes
90,"[6, 5, 25, 27, 1, 13, 7, 30, 23, 2, 11, 9, 26, 8, 17, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 20, 22, 4]",1931.479372692,"[6, 5, 25, 27, 1, 13, 7, 30, 23, 2, 11, 9, 26, 8, 17, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 4, 22, 20]",1931.479372692,0.0,8.094639453566476,--,--,Yes
91,"[6, 5, 25, 27, 1, 13, 7, 30, 23, 2, 11, 9, 26, 8, 17, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 4, 22, 20]",1931.479372692,"[14, 3, 8, 16, 1, 24, 25, 7, 26, 17, 5, 10, 18, 30, 19, 28, 29, 22, 23, 9, 21, 2, 15, 6, 11, 27, 12, 4, 20, 13]",2026.74996021,95.27058751799996,8.01369305903081,0.47561215849650595,0.09276415743916648,No
92,"[6, 5, 25, 27, 1, 13, 7, 30, 23, 2, 11, 9, 26, 8, 17, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 4, 22, 20]",1931.479372692,"[6, 5, 25, 27, 30, 13, 7, 1, 23, 2, 11, 9, 26, 8, 17, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 4, 22, 20]",2066.8025026400005,135.32312994800054,7.933556128440502,0.6490703392439968,0.032994589893248834,No
93,"[6, 5, 25, 27, 1, 13, 7, 30, 23, 2, 11, 9, 26, 8, 17, 10, 18, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 4, 22, 20]",1931.479372692,"[6, 5, 25, 27, 1, 18, 7, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 4, 22, 20]",1942.506241892,11.026869199999965,7.854220567156097,0.10301747302266617,0.7551881342929683,Yes
94,"[6, 5, 25, 27, 1, 18, 7, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 4, 22, 20]",1942.506241892,"[14, 29, 5, 13, 18, 7, 8, 28, 23, 12, 20, 9, 30, 21, 17, 22, 19, 27, 24, 3, 10, 4, 6, 26, 25, 15, 16, 11, 2, 1]",2476.86158747,534.355345578,7.775678361484536,0.6597881735741786,1.0738331237863214e-06,No
95,"[6, 5, 25, 27, 1, 18, 7, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 4, 22, 20]",1942.506241892,"[6, 5, 25, 27, 1, 18, 7, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 3, 15, 24, 14, 12, 16, 4, 22, 20]",2089.6722809320004,147.16603904000044,7.69792157786969,0.5326033541401826,0.02185060681987367,No
96,"[6, 5, 25, 27, 1, 18, 7, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 4, 22, 20]",1942.506241892,"[27, 28, 19, 23, 25, 4, 7, 15, 1, 5, 30, 8, 9, 2, 21, 13, 26, 20, 6, 24, 17, 11, 16, 3, 14, 12, 22, 29, 10, 18]",2249.96538434,307.4591424480002,7.620942362090993,0.39029511013690354,0.0003131601300773931,No
97,"[6, 5, 25, 27, 1, 18, 7, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 4, 22, 20]",1942.506241892,"[15, 1, 5, 21, 7, 4, 16, 14, 28, 22, 20, 26, 8, 9, 23, 2, 13, 19, 29, 18, 11, 6, 24, 10, 17, 25, 3, 30, 12, 27]",2088.870178014,146.36393612200004,7.544732938470083,0.7063733948067495,0.020652950873709223,No
98,"[6, 5, 25, 27, 1, 18, 7, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 24, 14, 12, 16, 4, 22, 20]",1942.506241892,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 16, 4, 22, 20]",1939.66310016,-2.843141731999822,7.469285609085381,--,--,Yes
99,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 16, 4, 22, 20]",1939.66310016,"[6, 5, 25, 18, 1, 27, 24, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 16, 4, 22, 20]",1995.1000400199998,55.43693985999971,7.3945927529945275,0.9217280378112954,0.22326602290171088,No
100,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 16, 4, 22, 20]",1939.66310016,"[4, 28, 30, 11, 18, 9, 10, 6, 16, 24, 23, 8, 20, 12, 3, 2, 5, 25, 26, 14, 1, 13, 15, 22, 7, 19, 27, 21, 29, 17]",2258.02387044,318.36077027999977,7.320646825464582,0.8353115598827039,0.00016698390213723806,No
101,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 16, 4, 22, 20]",1939.66310016,"[24, 20, 23, 2, 15, 21, 10, 28, 17, 6, 29, 14, 7, 11, 26, 8, 30, 27, 5, 16, 22, 3, 1, 19, 18, 25, 9, 12, 13, 4]",2216.90051632,277.23741615999984,7.247440357209936,0.31752105821864796,0.0004757444067900354,No
102,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 16, 4, 22, 20]",1939.66310016,"[27, 22, 25, 5, 30, 3, 14, 16, 2, 23, 21, 9, 8, 12, 24, 28, 15, 11, 10, 18, 29, 19, 6, 7, 1, 4, 13, 26, 17, 20]",2140.89209925,201.22899908999966,7.174965953637837,0.5126330570795946,0.003664009194510913,No
103,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 16, 4, 22, 20]",1939.66310016,"[2, 7, 26, 3, 21, 18, 27, 9, 14, 20, 11, 19, 25, 13, 29, 24, 8, 5, 1, 28, 4, 15, 30, 16, 23, 12, 6, 17, 22, 10]",2286.98101939,347.3179192299997,7.103216294101459,0.5361886428477615,5.6618577560139795e-05,No
104,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 16, 4, 22, 20]",1939.66310016,"[11, 2, 25, 17, 1, 15, 24, 12, 23, 18, 4, 9, 8, 28, 27, 10, 21, 26, 3, 19, 29, 5, 13, 7, 14, 30, 6, 16, 22, 20]",2320.8866242450003,381.22352408500024,7.032184131160445,0.1913391778837289,1.9555559998291308e-05,No
105,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 16, 4, 22, 20]",1939.66310016,"[3, 19, 11, 21, 7, 16, 27, 13, 23, 20, 26, 1, 30, 24, 5, 17, 8, 18, 10, 9, 14, 28, 25, 4, 29, 12, 15, 22, 2, 6]",2201.4254809699996,261.7623808099995,6.961862289848841,0.8650992224880995,0.000542189279527945,No
106,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 9, 26, 8, 17, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 16, 4, 22, 20]",1939.66310016,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 9, 26, 8, 16, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 17, 4, 22, 20]",1944.1684798199997,4.505379659999562,6.892243666950352,0.11412563443484991,0.8774479182528736,Yes
107,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 9, 26, 8, 16, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 17, 4, 22, 20]",1944.1684798199997,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 16, 26, 8, 9, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 17, 4, 22, 20]",1943.7602388899998,-0.4082409299999199,6.823321230280849,--,--,Yes
108,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 16, 26, 8, 9, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 17, 4, 22, 20]",1943.7602388899998,"[27, 9, 13, 15, 21, 26, 2, 11, 18, 23, 10, 6, 29, 20, 1, 14, 28, 30, 25, 12, 19, 5, 3, 24, 16, 7, 8, 17, 22, 4]",2256.7200871400005,312.95984825000073,6.75508801797804,0.47921247690979696,9.459556747492341e-05,No
109,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 16, 26, 8, 9, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 17, 4, 22, 20]",1943.7602388899998,"[16, 15, 21, 27, 28, 23, 9, 10, 24, 2, 11, 20, 6, 3, 22, 19, 12, 26, 8, 18, 5, 30, 25, 7, 14, 13, 17, 4, 1, 29]",2212.240855605,268.4806167150002,6.68753713779826,0.8814093118238981,0.0003257819498465224,No
110,"[6, 5, 25, 27, 1, 18, 24, 30, 23, 2, 11, 16, 26, 8, 9, 10, 13, 19, 21, 28, 29, 15, 3, 7, 14, 12, 17, 4, 22, 20]",1943.7602388899998,"[6, 5, 14, 27, 1, 18, 24, 30, 23, 2, 11, 16, 26, 8, 9, 10, 13, 19, 21, 28, 29, 15, 3, 7, 25, 12, 17, 4, 22, 20]",1967.3069094599996,23.546670569999833,6.620661766420277,0.4761726432625015,0.4910012183827185,Yes
111,"[6, 5, 14, 27, 1, 18, 24, 30, 23, 2, 11, 16, 26, 8, 9, 10, 13, 19, 21, 28, 29, 15, 3, 7, 25, 12, 17, 4, 22, 20]",1967.3069094599996,"[6, 22, 18, 1, 3, 25, 24, 13, 9, 27, 11, 7, 2, 14, 26, 10, 23, 21, 15, 28, 5, 30, 16, 4, 8, 12, 17, 20, 29, 19]",1984.1601932400001,16.853283780000538,6.554455148756074,0.8784179338926081,0.5979463159207752,No
112,"[6, 5, 14, 27, 1, 18, 24, 30, 23, 2, 11, 16, 26, 8, 9, 10, 13, 19, 21, 28, 29, 15, 3, 7, 25, 12, 17, 4, 22, 20]",1967.3069094599996,"[6, 3, 14, 27, 1, 18, 24, 30, 23, 2, 11, 16, 26, 8, 9, 10, 13, 19, 21, 28, 29, 15, 5, 7, 25, 12, 17, 4, 22, 20]",2004.4742602499998,37.16735079000023,6.4889105972685135,0.280222340256171,0.31804410885005663,Yes
113,"[6, 3, 14, 27, 1, 18, 24, 30, 23, 2, 11, 16, 26, 8, 9, 10, 13, 19, 21, 28, 29, 15, 5, 7, 25, 12, 17, 4, 22, 20]",2004.4742602499998,"[21, 10, 1, 7, 4, 15, 2, 8, 28, 19, 6, 5, 13, 30, 11, 29, 9, 17, 22, 25, 3, 26, 27, 16, 14, 23, 20, 12, 18, 24]",2197.2301920560003,192.7559318060005,6.424021491295829,0.30964440357332357,0.00247603052120016,No
114,"[6, 3, 14, 27, 1, 18, 24, 30, 23, 2, 11, 16, 26, 8, 9, 10, 13, 19, 21, 28, 29, 15, 5, 7, 25, 12, 17, 4, 22, 20]",2004.4742602499998,"[6, 3, 14, 30, 1, 18, 24, 27, 23, 2, 11, 16, 26, 8, 9, 10, 13, 19, 21, 28, 29, 15, 5, 7, 25, 12, 17, 4, 22, 20]",1967.1728656699997,-37.30139458000008,6.35978127638287,--,--,Yes
115,"[6, 3, 14, 30, 1, 18, 24, 27, 23, 2, 11, 16, 26, 8, 9, 10, 13, 19, 21, 28, 29, 15, 5, 7, 25, 12, 17, 4, 22, 20]",1967.1728656699997,"[6, 3, 14, 30, 1, 18, 24, 27, 23, 2, 11, 16, 26, 8, 9, 10, 4, 19, 21, 28, 29, 15, 5, 7, 25, 12, 17, 13, 22, 20]",2011.8938478699995,44.72098219999975,6.296183463619042,0.3937649125720649,0.2415752394890465,No
116,"[6, 3, 14, 30, 1, 18, 24, 27, 23, 2, 11, 16, 26, 8, 9, 10, 13, 19, 21, 28, 29, 15, 5, 7, 25, 12, 17, 4, 22, 20]",1967.1728656699997,"[9, 3, 14, 30, 1, 18, 24, 27, 23, 2, 11, 16, 26, 8, 6, 10, 13, 19, 21, 28, 29, 15, 5, 7, 25, 12, 17, 4, 22, 20]",1920.6510658299997,-46.521799840000085,6.233221628982851,--,--,Yes
117,"[9, 3, 14, 30, 1, 18, 24, 27, 23, 2, 11, 16, 26, 8, 6, 10, 13, 19, 21, 28, 29, 15, 5, 7, 25, 12, 17, 4, 22, 20]",1920.6510658299997,"[9, 3, 14, 30, 1, 18, 2, 27, 23, 24, 11, 16, 26, 8, 6, 10, 13, 19, 21, 28, 29, 15, 5, 7, 25, 12, 17, 4, 22, 20]",2014.7536072899998,94.10254146000011,6.170889412693023,0.4965368359584784,0.04736433079527444,No
